sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version
c5ed9bb4aec9a9259a71c3a2edd8ac93eb4ed96dac2a1068bb46616328e5ae0a,train,Female,Nursing,Student,NG,mcq,,"A 50-year-old African patient with a history of asthma presents with wheezing, dyspnea, and chest tightness triggered by exposure to pollen. Pulmonary function tests reveal reversible airflow obstruction. Which of the following medications is the most appropriate initial treatment for this patient's acute exacerbation?","A 50-year-old African patient with a history of asthma presents with wheezing, dyspnea, and chest tightness triggered by exposure to pollen. Pulmonary function tests reveal reversible airflow obstruction. Which of the following medications is the most appropriate initial treatment for this patient's acute exacerbation?","{""option1"": ""Inhaled corticosteroids"", ""option2"": ""Long-acting beta2-agonists (LABAs)"", ""option3"": ""Short-acting beta2-agonists (SABAs)"", ""option4"": ""Leukotriene receptor antagonists"", ""option5"": ""Theophylline""}",option3,Short-acting beta2-agonists (SABAs) such as albuterol are the first-line medications for relieving acute bronchospasm in asthma exacerbations.,Allergy_and_Immunology,,1.0,1.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
4a1746b94006280b630e3a91b38d8eea57701b59cf7c3ad3fe4e830af635b3ee,train,Male,Medicine,Student,NG,mcq,,The commonest site of colorectal cancer in Nigeria is the ascending colon.,The commonest site of colorectal cancer in Nigeria is the ascending colon.,"{""option1"": ""True"", ""option2"": ""False"", ""option3"": ""N/A"", ""option4"": ""N/A"", ""option5"": ""N/A""}",option2,The commonest site of colorectal cancer in Nigeria is the recto-sigmoid.,General_Surgery,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
75fa2f7517e3ae45c05afefa503f0868fbe171b64c40dc6097fd03ddf4236a72,train,Female,Nursing,Student,NG,mcq,,"A patient in a rural African community presents with a large, infected wound on the leg. Which of the following is the most appropriate initial management?","A patient in a rural African community presents with a large, infected wound on the leg. Which of the following is the most appropriate initial management?","{""option1"": ""Topical antibiotics and dressings"", ""option2"": ""Oral antibiotics"", ""option3"": ""Surgical debridement and irrigation"", ""option4"": ""Limb amputation"", ""option5"": ""Conservative management with regular wound cleaning""}",option3,"In resource-limited settings, infected wounds often require surgical debridement and irrigation to remove necrotic tissue and control infection.",General_Surgery,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
0bb24a6fff0545be9408fb7c236d18b5b7aae0baa89df1ab267caaff2794f56d,train,Female,Nursing,Student,NG,mcq,,Which of the following is a common etiological agent of African tick-bite fever?,Which of the following is a common etiological agent of African tick-bite fever?,"{""option1"": ""Rickettsia prowazekii"", ""option2"": ""Rickettsia rickettsii"", ""option3"": ""Rickettsia africae"", ""option4"": ""Rickettsia typhi"", ""option5"": ""Coxiella burnetii""}",option3,"African tick-bite fever is caused by Rickettsia africae transmitted by ticks, particularly Amblyomma species.",Infectious_Disease,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
706f798f26052af652ac65451ac02b323dc1a0adf478cdd00f72745c126cb0fb,train,Male,Medicine,Student,NG,mcq,,Most common cause of Neonatal sepsis in hospitals in Zambia is,Most common cause of Neonatal sepsis in hospitals in Zambia is,"{""option1"": ""Escherichia coli"", ""option2"": ""Klebsiella"", ""option3"": ""Staph aureus"", ""option4"": ""Listeria monocytogenes"", ""option5"": ""None of the above""}",option2,"Most common cause of Neonatal sepsis in hospitals
Zambia - Klebsiella",Pediatrics,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
8370793cf5631519d915d2ee6b96f5570992fede005e555e1f2dcb7f73bd39b2,train,Female,Nursing,Other,NG,mcq,,What is the most common cause of disability-adjusted life years lost in Africa?,What is the most common cause of disability-adjusted life years lost in Africa?,"{""option1"": ""Non-communicable diseases"", ""option2"": ""Neonatal disorders"", ""option3"": ""Injuries"", ""option4"": ""Communicable diseases"", ""option5"": ""Nutritional deficiencies""}",option4,"Communicable diseases play a significant role in the burden of Disability-Adjusted Life Years (DALYs) in Africa due to High Disease Prevalence which contributes to a substantial burden of disability and mortality. Communicable diseases can also cause long-term disabilities and impairments that affect individuals' ability to participate in work, school, and social activities. Chronic conditions resulting from communicable diseases can lead to reduced productivity, economic losses, and diminished quality of life.",Infectious_Disease,,1.0,1.0,0.0,crowdsourced,0.12,True,5.0,4.0,0.0,0.0,4.0,0.0,0.0,v3
f3095f94df51bb1f1a5fcb5e7dfbc2c22379718083ec7b7f3888031bd97728bb,train,Female,Nursing,Student,NG,mcq,,Which of the following is a common presentation of African endemic leishmaniasis?,Which of the following is a common presentation of African endemic leishmaniasis?,"{""option1"": ""Painful genital ulcers"", ""option2"": ""Cutaneous nodules"", ""option3"": ""Recurrent fever"", ""option4"": ""Excessive tearing"", ""option5"": ""None of the above""}",option2,African endemic leishmaniasis often presents with cutaneous nodules or ulcers at the site of sandfly bites.,Dermatology,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
9f6470e7414c63b360336a58223304836e55db07aa4f485371fc4a5f498b0fd6,train,Female,Medicine,Licensed Professional,NG,mcq,,"A 35-year-old patient in Africa presents with a persistent cough, fever, and fatigue. Which of the following is the most appropriate next step in the clinical management? ","A 35-year-old patient in Africa presents with a persistent cough, fever, and fatigue. Which of the following is the most appropriate next step in the clinical management? ","{""option1"": ""Prescribe antibiotics immediately"", ""option2"": ""Order a chest X-ray"", ""option3"": ""Recommend traditional herbal remedies"", ""option4"": ""Refer the patient to a pulmonologist"", ""option5"": ""Conduct a physical examination and obtain further history""}",option1," In many African healthcare settings, family medicine physicians may be more likely to prescribe antibiotics immediately for a patient presenting with symptoms suggestive of a respiratory infection, given the higher burden of infectious diseases and limited access to diagnostic tests in some regions.",Family_Medicine,,1.0,1.0,0.0,crowdsourced,0.5,,0.0,,,,,,,v3
b8dcef8efd9db59a2029945270510648a8d5e15e01ad943a7398721a6eba924f,train,Female,Nursing,Student,NG,mcq,,Which of the following is a common etiological agent of rabies in Africa?,Which of the following is a common etiological agent of rabies in Africa?,"{""option1"": ""Rabies virus (Rhabdovirus)"", ""option2"": ""Lyssavirus"", ""option3"": ""Filovirus"", ""option4"": ""Paramyxovirus"", ""option5"": ""Arenavirus""}",option1,"Rabies virus is the causative agent of rabies, a deadly viral infection transmitted through the saliva of infected animals, particularly dogs, in Africa.",Infectious_Disease,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
020d17d0a81fab48c9c94335789a7ce7e420ef3bfd76b07d8ea4e1cd3d42c568,train,Female,Nursing,Student,NG,mcq,,Which of the following is a common presentation of African tick-bite fever?,Which of the following is a common presentation of African tick-bite fever?,"{""option1"": ""Rash resembling measles"", ""option2"": ""Hemolytic anemia"", ""option3"": ""Neurological symptoms"", ""option4"": ""Acute kidney injury"", ""option5"": ""None of the above""}",option1,"African tick-bite fever often presents with a rash that resembles measles, along with fever and other flu-like symptoms.",Infectious_Disease,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
4b955cfdeacc6a95066be5ac53d0876ef4c77295a16d830ee52e3f645d21046b,train,Female,Nursing,Student,NG,mcq,,"A 45-year-old African patient presents with a history of chronic knee pain, swelling, and instability, worse with physical activity. Physical examination reveals joint laxity and a positive Lachman test. Imaging reveals a torn anterior cruciate ligament (ACL). Which of the following is the most appropriate treatment option?","A 45-year-old African patient presents with a history of chronic knee pain, swelling, and instability, worse with physical activity. Physical examination reveals joint laxity and a positive Lachman test. Imaging reveals a torn anterior cruciate ligament (ACL). Which of the following is the most appropriate treatment option?","{""option1"": ""Conservative management with physical therapy"", ""option2"": ""Open ACL repair"", ""option3"": ""Arthroscopic ACL reconstruction"", ""option4"": ""Knee brace immobilization"", ""option5"": ""Corticosteroid injection into the knee joint""}",option3,"Surgical reconstruction of the ACL is often recommended for patients with symptomatic ACL tears, particularly those with instability and functional limitations.",Orthopedic_Surgery,,1.0,1.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
762acd713a8a6632ac5d8c3523172009b529f371998dcdf3aa8fcd9b78349a1c,train,Male,Medicine,Student,NG,mcq,,About >80% of the people globally affected by schistosomiasis live in Africa.,About >80% of the people globally affected by schistosomiasis live in Africa.,"{""option1"": ""True"", ""option2"": ""False"", ""option3"": ""N/A"", ""option4"": ""N/A"", ""option5"": ""N/A""}",option1,Over 80% of people globally affected by schistosomiasis live in Africa. This is due to poor water hygiene.,Urology,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
a80544922136705ba23766d054a78dccd44b82ae4f69b52d2bf397caf5906e9d,train,Female,Medicine,Student,NG,mcq,,Which imaging modality is commonly used for the diagnosis and monitoring of liver cirrhosis and related complications in Africa?,Which imaging modality is commonly used for the diagnosis and monitoring of liver cirrhosis and related complications in Africa?,"{""option1"": ""Bone densitometry"", ""option2"": ""Ultrasound"", ""option3"": ""MRI"", ""option4"": ""Nuclear medicine"", ""option5"": ""PET""}",option2,"Ultrasound is commonly used for the diagnosis and monitoring of liver cirrhosis and related complications in Africa. It is a non-invasive, affordable, and widely available modality that can detect signs of liver cirrhosis, such as nodularity, ascites, and portal hypertension.",Radiology,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
419c2ce001e0763af51295275cded3528818e245e008493a9eac13c4f8711300,train,Female,Medicine,Student,NG,mcq,,What is the most common cause of heart failure in sub-Saharan Africa?,What is the most common cause of heart failure in sub-Saharan Africa?,"{""option1"": ""Congenital heart disease"", ""option2"": ""Cardiomyopathy"", ""option3"": ""Coronary artery disease"", ""option4"": ""Rheumatic heart disease"", ""option5"": ""Hypertensive heart disease""}",option5,"Hypertensive heart disease is the most common cause of heart failure in sub-Saharan Africa due to the high prevalence of hypertension in the region. Chronic high blood pressure leads to changes in the heart, such as left ventricular hypertrophy, which can progress to heart failure if left untreated.",Cardiology,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
e6c45d56cdb947db853ca95720b7cc3750f05dc7feb713a5c2a1afe57c00904c,train,Female,Nursing,Student,NG,mcq,,"A 60-year-old African patient presents with a history of progressive hip pain, stiffness, and limited range of motion. Imaging reveals joint space narrowing, subchondral sclerosis, and osteophyte formation. Laboratory investigations show elevated levels of serum uric acid. Which of the following conditions is most likely responsible for this presentation?","A 60-year-old African patient presents with a history of progressive hip pain, stiffness, and limited range of motion. Imaging reveals joint space narrowing, subchondral sclerosis, and osteophyte formation. Laboratory investigations show elevated levels of serum uric acid. Which of the following conditions is most likely responsible for this presentation?","{""option1"": ""Osteoarthritis"", ""option2"": ""Rheumatoid arthritis"", ""option3"": ""Avascular necrosis"", ""option4"": ""Septic arthritis"", ""option5"": ""Gout""}",option5,"Gout is characterized by the deposition of urate crystals in the joints, leading to inflammation, pain, and joint damage, particularly in the hip.",Orthopedic_Surgery,,1.0,1.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
90597aa1f9d46e1f09ad5150532849983303681e924fcc3069d722ea44e893b2,train,Female,Medicine,Student,NG,mcq,,"What is a cultural belief in some African communities that may hinder the early detection and treatment of testicular cancer, and how can healthcare providers address this challenge?","What is a cultural belief in some African communities that may hinder the early detection and treatment of testicular cancer, and how can healthcare providers address this challenge?","{""option1"": ""Belief in traditional healers for the treatment of testicular masses, delaying access to standard medical care"", ""option2"": ""Stigma surrounding genital examinations, resulting in avoidance of healthcare facilities for screening"", ""option3"": ""Association of testicular lumps with infertility, leading to delayed presentation for medical evaluation"", ""option4"": ""Perception of testicular cancer as a punishment for immoral behavior, leading to social isolation and discrimination"", ""option5"": ""Fear of emasculation associated with orchidectomy, causing reluctance to undergo surgical intervention""}",option3,"In some African communities, there is an association of testicular lumps with infertility, which may lead to delayed presentation for medical evaluation. Healthcare providers can address this challenge through community education emphasizing the importance of early detection and dispelling misconceptions about testicular health and fertility.",Urology,,1.0,0.0,0.0,crowdsourced,1.0,,0.0,,,,,,,v3
5f6d52ae82078dea5fb24aba68a864df20ce131b7cf16563a9bd4a6281409791,train,Female,Nursing,Student,NG,mcq,,What is the most common cause of chronic liver disease in Africa?,What is the most common cause of chronic liver disease in Africa?,"{""option1"": ""Alcoholic liver disease"", ""option2"": ""Viral hepatitis B"", ""option3"": ""Non-alcoholic fatty liver disease (NAFLD)"", ""option4"": ""Hepatocellular carcinoma (HCC)"", ""option5"": ""Diabetes""}",option2,Chronic hepatitis B infection is highly endemic in Africa and is a major cause of liver cirrhosis and hepatocellular carcinoma.,Gastroenterology,Yes,1.0,0.0,0.0,crowdsourced,0.0,True,5.0,5.0,1.0,1.0,5.0,1.0,1.0,v3
0cd4f9a99712ec418e1c69c984e95109eef7d47eb9b99df80025ad48673ae9f3,train,Female,Nursing,Student,NG,mcq,,A 75-year-old African patient presents with recurrent falls and cognitive impairment. Which of the following medications is most likely contributing to these symptoms?,A 75-year-old African patient presents with recurrent falls and cognitive impairment. Which of the following medications is most likely contributing to these symptoms?,"{""option1"": ""Lisinopril"", ""option2"": ""Metformin"", ""option3"": ""Amitriptyline"", ""option4"": ""Aspirin"", ""option5"": ""Simvastatin""}",option3,"Amitriptyline is an antidepressant known to cause sedation, dizziness, and cognitive impairment, especially in older adults, increasing the risk of falls.",Geriatrics,,1.0,1.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
